college,team_changed_at,team,first_name,full_name,birth_state,birth_date,swish_id,search_last_name,age,team_abbr,injury_start_date,metadata,active,gsis_id,injury_notes,opta_id,news_updated,sport,depth_chart_order,status,stats_id,number,fantasy_positions,rotowire_id,last_name,search_full_name,oddsjam_id,weight,height,birth_city,search_rank,injury_status,player_id,birth_country,depth_chart_position,years_exp,injury_body_part,practice_participation,pandascore_id,high_school,search_first_name,competitions,fantasy_data_id,position,espn_id,practice_description,yahoo_id,sportradar_id,hashtag,rotoworld_id
Georgia,,,Brandon,Brandon Kublanow,,1995-04-05,,kublanow,26.0,,,{'channel_id': '1116852954679214080'},True,,,,1524629701673.0,nfl,,Active,,60.0,['OL'],12338.0,Kublanow,brandonkublanow,,302,74,,9999999.0,,4348,,,5.0,,,,Walton (GA),brandon,[],19204.0,C,3043143.0,,30591.0,10f14f47-95e8-48eb-a0c1-a3850b6c2f55,#brandonkublanow-NFL-FA-60,
Wisconsin,,,Jared,Jared Abbrederis,,1990-12-07,,abbrederis,29.0,,,,False,00-0031021,,,1515368101773.0,nfl,,Inactive,511710.0,10.0,['WR'],9458.0,Abbrederis,jaredabbrederis,,195,"6'1""",,9999999.0,,2132,,,6.0,,,,Wautoma (WI),jared,[],16469.0,WR,16836.0,,27704.0,55b4a613-3028-4d49-91a3-b6e51b1198a5,#jaredabbrederis-NFL-FA-10,9574.0
Wake Forest,,,Joe,Joe Looney,,1990-08-31,,looney,31.0,,,{'channel_id': '1116852718808334336'},True,00-0029278,,,1628129132837.0,nfl,,Injured Reserve,,0.0,['OL'],8291.0,Looney,joelooney,,315,75,,9999999.0,,1227,,,10.0,,,,Lake Worth (FL),joe,[],14505.0,OG,15108.0,,25827.0,0e581a51-e705-45e2-85d3-bc2c073e626e,#joelooney-NFL-FA-0,7573.0
Oregon,,,Kiko,Kiko Alonso,,1990-08-14,459190.0,alonso,31.0,,,{'channel_id': '1116852732242690048'},True,00-0030401,,,1659817843617.0,nfl,,Active,,54.0,['LB'],8698.0,Alonso,kikoalonso,,239,75,,9999999.0,,1345,,,9.0,,,,Los Gatos (CA),kiko,[],14864.0,LB,15819.0,,26669.0,1b0234dc-a434-4c31-bb41-6457c068a0fa,#kikoalonso-NFL-FA-54,8445.0
Cincinnati,,LV,Tre,Tre Tucker,,2001-03-08,1164979.0,tucker,24.0,,,"{'channel_id': '1113708771403657217', 'rookie_year': '2023'}",True,,,,1736144704081.0,nfl,4.0,Active,,1.0,['WR'],16694.0,Tucker,tretucker,5B9229CE1E0B,182,68,,447.0,,10213,,RWR,2.0,,,,Cuyahoga Valley Christian Academy (OH),tre,[],,WR,,,,9beb72c5-5a81-413c-ada3-ff4854c95cf4,#tretucker-NFL-LV-1,
Iowa,,,Bradley,Bradley Fletcher,,1986-06-25,,fletcher,34.0,,,,False,,,,,nfl,,Inactive,,24.0,['DB'],,Fletcher,bradleyfletcher,,200,"6'0""",,9999999.0,,452,,,11.0,,,,Liberty (OH),bradley,[],9266.0,CB,12652.0,,9330.0,f3ba2433-2faf-4692-a5e5-3d5bc4153d01,#bradleyfletcher-NFL-FA-24,
Arkansas,,,Frank,Frank Ragnow,,1996-05-17,837912.0,ragnow,29.0,,,"{'channel_id': '1113708811610255361', 'rookie_year': '2018'}",True,00-0034345,,,1748881514834.0,nfl,,Active,,77.0,['OL'],12888.0,Ragnow,frankragnow,114DB68E9545,310,77,,9999999.0,NA,4987,,,7.0,Undisclosed,,,Chanhassen (MN),frank,[],19845.0,C,3128689.0,,30990.0,44176cc9-9025-4dec-a790-fbfa57686a6c,#frankragnow-NFL-FA-77,13116.0
Memphis,,,Darrell,Darrell Henderson,,1997-08-19,914372.0,henderson,26.0,,,"{'channel_id': '1116853176188796928', 'rookie_year': '2019'}",True, 00-0035664,,,1703621720262.0,nfl,,Active,914372.0,27.0,['RB'],13450.0,Henderson,darrellhenderson,9CF9F4C57E06,208,68,,9999999.0,,5916,,,4.0,,,,South Panola (MS),darrell,[],20798.0,RB,4039359.0,,31902.0,380c4d9b-d4c8-456c-ba50-25519edde899,#darrellhenderson-NFL-FA-27,14039.0
Nebraska,,,Stanley,Stanley Morgan,,1996-09-07,866112.0,morgan,28.0,,,"{'channel_id': '1113708685340733440', 'rookie_year': '2019'}",True, 00-0035399,,,1744910749848.0,nfl,,Active,866112.0,82.0,['WR'],13877.0,Morgan,stanleymorgan,A775FD30F165,205,72,,414.0,,6069,,,6.0,,,,St. Augustine (LA),stanley,[],20886.0,WR,3699902.0,,32469.0,8f32cbe6-9c50-4bf7-9e68-057d718fb490,#stanleymorgan-NFL-FA-82,
Seattle University,,,Eric,Eric Wallace,,1988-12-13,,wallace,33.0,,,{'channel_id': '1116852914627805184'},True,,,,,nfl,,Active,398069.0,46.0,['TE'],11609.0,Wallace,ericwallace,,233,79,,9999999.0,,3908,,,6.0,,,,Hargrave Military Academy (VA),eric,[],18734.0,TE,2326150.0,,30037.0,5c7196a1-f1bc-4ff7-9f2c-be1e7e24895f,#ericwallace-NFL-FA-46,
Texas Tech,,CIN,Bralyn,Bralyn Lux,,,,lux,,,,"{'channel_id': '1223391406526050304', 'rookie_year': '0'}",True,,,,,nfl,,Active,,21.0,['DB'],19054.0,Lux,bralynlux,FF69D70AB823F5E3,180,70,,9999999.0,,13083,,DB,0.0,,,,The King's Academy (CA),bralyn,[],,DB,,,,10c286f0-25f3-11f0-9baf-e55354641142,#bralynlux-NFL-CIN-21,
Oklahoma State,,,Spencer,Spencer Sanders,,1999-12-15,,sanders,25.0,,,"{'channel_id': '1116852715524194304', 'rookie_year': '2024'}",True,,,,,nfl,,Active,,,['QB'],,Sanders,spencersanders,,210,73,,9999999.0,,12165,,,1.0,,,,Billy Ryan (TX),spencer,[],,QB,,,,7ccce3e0-07cc-11ef-a4cc-a1db3b3d00dc,#spencersanders-NFL-FA,
Texas State,,LAC,Nash,Nash Jones,,,,jones,,,,"{'channel_id': '1222334418757091328', 'rookie_year': '0'}",True,,,,,nfl,,Active,,62.0,['OG'],,Jones,nashjones,8A1030A34489FF7F,320,77,,9999999.0,,12812,,OL,0.0,,,,Nacogdoches (TX),nash,[],,OG,,,,29e32590-23aa-11f0-b0ac-d7ac1ca9dbb3,#nashjones-NFL-LAC-62,
Houston,,,Nelson,Nelson Ceaser,,2001-06-03,1214232.0,ceaser,23.0,,,"{'channel_id': '1113708724226125824', 'rookie_year': '2024'}",True,,,,,nfl,,Active,,,['DL'],,Ceaser,nelsonceaser,C7A6A117F62F,264,75,,9999999.0,,12025,,,1.0,,,,Ridge Point (TX),nelson,[],,DE,,,,aae02300-0718-11ef-8b18-17015955a38e,#nelsonceaser-NFL-FA,
Colorado State,,,Scott,Scott Patchan,,,866003.0,patchan,,,,"{'channel_id': '1116853535682592768', 'years_exp_shift': '1'}",True,,,,,nfl,,Active,,0.0,['DL'],16266.0,Patchan,scottpatchan,,251,76,,9999999.0,,8826,,,1.0,,,,IMG Academy (FL),scott,[],,DE,,,,8ef0f370-d39b-11ec-96a0-c3471a31202c,#scottpatchan-NFL-FA-0,
Auburn,,IND,Braden,Braden Smith,,1996-03-25,835176.0,smith,29.0,,,"{'channel_id': '1113708781994274817', 'rookie_year': '2018'}",True,00-0034836,,,1741655138595.0,nfl,,Active,,72.0,"['OG', 'OL']",12937.0,Smith,bradensmith,C963BD673F2F,312,78,,9999999.0,,5060,,OL,7.0,,,,Olathe South (KS),braden,[],19857.0,OL,3121595.0,,31007.0,e550d0d9-2e56-4c71-8a9a-8a683daf32a3,#bradensmith-NFL-IND-72,
South Carolina,,NE,Marcellas,Marcellas Dial,,2000-12-06,1287614.0,dial,24.0,,,"{'channel_id': '1113708790382882816', 'rookie_year': '2024'}",True,,,,1754440827049.0,nfl,,Inactive,,27.0,['DB'],17984.0,Dial,marcellasdial,C8E29B746E20,190,72,,9999999.0,IR,11809,,DB,1.0,Knee - ACL,,,Woodruff (SC),marcellas,[],,DB,,,,2c5c81d9-07bd-40a7-8052-8c2fa1203834,#marcellasdial-NFL-NE-27,
Colorado State,,ARI,Trey,Trey McBride,,1999-11-22,1108161.0,mcbride,25.0,,,"{'channel_id': '1113708846951460864', 'rookie_year': '2022'}",True,,,,1743719761658.0,nfl,1.0,Active,,85.0,['TE'],15902.0,McBride,treymcbride,4F01DA934E52,246,76,,22.0,,8130,,TE,3.0,,,,Fort Morgan (CO),trey,[],,TE,,,,734d54cc-c869-4e2f-a60f-c59c493f5110,#treymcbride-NFL-ARI-85,
Florida,,,Bryan,Bryan Cox,,1994-06-25,694610.0,cox,28.0,,,{'channel_id': '1116852955702624256'},True,00-0033408,,,1660006805561.0,nfl,,Active,694610.0,50.0,['DL'],11910.0,Cox,bryancox,,270,75,,9999999.0,,4357,,,5.0,,,,St. Thomas Aquinas (FL),bryan,[],19214.0,DE,2980098.0,,30379.0,0043c962-e726-4ed2-8aa3-b0eb5cdc5567,#bryancox-NFL-FA-50,
Washington,,,Marcel,Marcel Reece,,1985-06-23,,reece,35.0,,,,False,,,,,nfl,,Inactive,324242.0,44.0,['RB'],5951.0,Reece,marcelreece,,250,"6'1""",,9999999.0,,126,,,12.0,,,,Hesperia (CA),marcel,[],3382.0,FB,11717.0,,9158.0,814418e3-4db9-4baa-8b48-f66264d6ba38,#marcelreece-NFL-FA-44,5094.0
Pittsburgh,,BUF,Dane,Dane Jackson,,1996-11-29,879283.0,jackson,28.0,,,"{'channel_id': '1113708880686247936', 'rookie_year': '2020'}",True,,,,1754322914918.0,nfl,2.0,Active,,23.0,['DB'],14549.0,Jackson,danejackson,69C13FA1F16B,180,71,,9999999.0,Questionable,6969,,LCB,5.0,Personal,,,Cornell (PA),dane,[],22060.0,CB,3895791.0,,32909.0,089763ae-208d-4ad9-bb30-c97c0fcfdcd1,#danejackson-NFL-BUF-23,
Appalachian State,,,Camerun,Camerun Peoples,,1999-09-14,1119185.0,peoples,23.0,,,"{'channel_id': '1116852638734876672', 'source_id': '026f072d-c33d-4663-a2f1-4deb706a39e6'}",True,,,,1693069512469.0,nfl,,Active,,32.0,['RB'],16927.0,Peoples,camerunpeoples,,217,73,,292.0,,10211,,,1.0,,,,Clay Central (AL),camerun,[],,RB,,,,aa28aab0-ec64-11ed-b34e-33ef114ed931,#camerunpeoples-NFL-FA-32,
Tennessee,,,Peyton,Peyton Manning,,1976-03-24,,manning,44.0,,,,False,,,,,nfl,,Inactive,24375.0,18.0,['QB'],902.0,Manning,peytonmanning,,230,"6'5""",,9999999.0,,294,,,22.0,,,,Newman (LA),peyton,[],7328.0,QB,1428.0,,4256.0,aae6d92e-5f28-43ee-b0dc-522e80e99f76,#peytonmanning-NFL-FA-18,1493.0
New Mexico,,,Jhurell,Jhurell Pressley,,1992-05-20,,pressley,29.0,,,,False,00-0032611,,,1554472516175.0,nfl,,Inactive,623805.0,27.0,['RB'],11197.0,Pressley,jhurellpressley,,198,71,,9999999.0,,3463,,,6.0,,,,Red Lion Christian Academy,jhurell,[],18227.0,RB,2974212.0,,29542.0,38a9afff-33b0-4c29-a66e-8ba4d22c0d29,#jhurellpressley-NFL-FA-27,
Bowling Green,,JAX,Quintin,Quintin Morris,,1999-01-21,1059680.0,morris,26.0,,,"{'channel_id': '1113708759835766784', 'rookie_year': '2021'}",True,,,,1747267532945.0,nfl,3.0,Active,,45.0,['TE'],15460.0,Morris,quintinmorris,B96E82C11AD5,243,74,,665.0,,7536,,TE,4.0,,,,George Ranch (TX),quintin,[],,TE,,,,eab74cbc-ed11-46b3-bd16-1d4c997adc22,#quintinmorris-NFL-JAX-45,
Missouri,,,Tim,Tim Barnes,,1988-05-14,,barnes,32.0,,,,False,,,,1511995201579.0,nfl,,Inactive,,61.0,['OL'],8559.0,Barnes,timbarnes,,306,"6'4""",,9999999.0,,1280,,,9.0,,,,Pettis County (MO),tim,[],14727.0,C,14517.0,,25353.0,a5ae791d-9fbe-4568-80ff-a4b813d8203d,#timbarnes-NFL-FA-61,
Boise State,,,Tyler,Tyler Horton,,,,horton,,,,{'channel_id': '1116853272984944640'},True,,,,,nfl,,Active,,0.0,['DB'],,Horton,tylerhorton,,190,71,,9999999.0,,6573,,,3.0,,,,Edison,tyler,[],21264.0,DB,,,,95a7554d-e983-4e98-963a-8c766d33d9df,#tylerhorton-NFL-FA-0,
Northern Colorado,,,Alex,Alex Wesley,,1995-10-27,,wesley,26.0,,,{'channel_id': '1116853210212990976'},True, 00-0035018,,,1599183054646.0,nfl,,Inactive,838670.0,13.0,['WR'],13815.0,Wesley,alexwesley,,190,71,,1617.0,,6163,,,3.0,,,,Wylie (TX),alex,[],20978.0,WR,3121110.0,,32243.0,0eb7966b-01b7-40b0-bb2b-9d6de58bbd95,#alexwesley-NFL-FA-13,
Colorado State,,MIA,Ryan,Ryan Stonehouse,,1999-05-11,976036.0,stonehouse,26.0,,,"{'channel_id': '1113708835828166656', 'rookie_year': '2022'}",True,,,,1742138156055.0,nfl,,Active,,49.0,['P'],16582.0,Stonehouse,ryanstonehouse,69E894CC92C9,200,70,,9999999.0,,8538,,P,3.0,,,,Mater Dei (CA),ryan,[],,P,,,,e0c8b6a0-c95b-11ec-b1d2-d334745b4f4f,#ryanstonehouse-NFL-MIA-49,
Clemson,,,Adam,Adam Choice,,1995-11-30,,choice,26.0,,,{'channel_id': '1116853259022106624'},True, 00-0035086,,,1588630831740.0,nfl,,Active,828750.0,38.0,['RB'],14090.0,Choice,adamchoice,,220,69,,9999999.0,,6491,,,3.0,,,,Thomas County Central (GA),adam,[],21491.0,RB,3122842.0,,32332.0,1e85069d-9402-4bdb-8aa9-79e30713df43,#adamchoice-NFL-FA-38,
Virginia Tech,,ATL,Divine,Divine Deablo,,1998-08-17,913064.0,deablo,26.0,,,"{'channel_id': '1113708774155120640', 'rookie_year': '2021'}",True,,,,1752542426672.0,nfl,1.0,Active,,0.0,['LB'],15472.0,Deablo,divinedeablo,8EFF41628803,223,75,,505.0,,7677,,LILB,4.0,,,,Mount Tabor (NC),divine,[],,LB,,,,f50ae8f1-aebd-4e3d-bbf9-f92921044e72,#divinedeablo-NFL-ATL-0,
Stony Brook,,ATL,Tyrone,Tyrone Wheatley,,1997-02-04,883101.0,wheatley,28.0,,,"{'channel_id': '1113708794153562113', 'rookie_year': '2021'}",True,,,,1729295752200.0,nfl,,Active,,74.0,"['OL', 'OT']",15782.0,Wheatley,tyronewheatley,42AA4ECAA1A4,320,78,,9999999.0,,8073,,OL,4.0,,,,Canisius (NY),tyrone,[],,OL,,,,9eaecf8f-eb0a-49ea-a8f5-3f31c08e0fa6,#tyronewheatley-NFL-ATL-74,
Bloomsburg,,,Matt,Matt Feiler,,1992-07-07,794050.0,feiler,31.0,,,"{'channel_id': '1116852770029174784', 'rookie_year': '2014'}",True,00-0031142,,,1700099402486.0,nfl,,Active,,71.0,"['OG', 'OL']",9677.0,Feiler,mattfeiler,B30A57C479EA,330,78,,9999999.0,,1949,,,10.0,,,,Lampeter-Strasburg (PA),matt,[],16198.0,G,17404.0,,28194.0,4c751137-cb2f-4399-9e5f-1cec4b59611b,#mattfeiler-NFL-FA-71,
William & Mary,,,Jonathan,Jonathan Grimes,,1989-12-21,,grimes,30.0,,,,False,,,,,nfl,,Inactive,461885.0,34.0,['RB'],8297.0,Grimes,jonathangrimes,,209,"5'10""",,9999999.0,,1275,,,8.0,,,,Paul VI (NJ),jonathan,[],14719.0,RB,15632.0,,26488.0,c8088c8c-b4fc-46e9-98b8-cda869e344e5,#jonathangrimes-NFL-FA-34,
,,,Rob,Rob Boras,,,,boras,,,,,False,,,,,nfl,,Inactive,,0.0,,,Boras,robboras,,,,,9999999.0,,3077,,,0.0,,,,,rob,[],17824.0,,,,,,#robboras-NFL-FA-0,11202.0
Cincinnati,,IND,Alec,Alec Pierce,,2000-05-02,1107027.0,pierce,25.0,,,"{'channel_id': '1113708780241055745', 'rookie_year': '2022'}",True,,,,1753801222105.0,nfl,3.0,Active,,14.0,['WR'],16022.0,Pierce,alecpierce,1FEBF6F68F3D,211,75,,189.0,,8142,,RWR,3.0,,,,Glenbard West (IL),alec,[],,WR,,,,a67ee8f8-e9de-4fb9-90b6-edca2f83f6d8,#alecpierce-NFL-IND-14,
Oklahoma,,,Sam,Sam Bradford,,1987-11-08,,bradford,33.0,,,{'override_active': 'false'},False,00-0027854,,,1541468123746.0,nfl,,Inactive,333276.0,9.0,['QB'],6452.0,Bradford,sambradford,,224,"6'4""",,9999999.0,,621,,,11.0,,,,Putnam City North (OK),sam,[],11527.0,QB,13197.0,,23976.0,cc3640b0-7560-431f-84ab-599e9dc8cac6,#sambradford-NFL-FA-9,5161.0
East Carolina,,,Ryan,Ryan Jones,,1999-08-20,1062016.0,jones,24.0,,,"{'channel_id': '1116852674071887872', 'rookie_year': '2023'}",True,,,,,nfl,,Active,,49.0,['TE'],,Jones,ryanjones,F45BE32099B2,247,75,,9999999.0,,11298,,,1.0,,,,Mallard Creek (NC),ryan,[],,TE,,,,e18bd4a0-eb97-11ed-8033-6fe95579aada,#ryanjones-NFL-FA-49,
Oklahoma State,,,DeQuinton,DeQuinton Osborne,,,,osborne,,,,{'channel_id': '1116853111399383040'},True,00-0034564,,,,nfl,,Active,,78.0,['DL'],13253.0,Osborne,dequintonosborne,,305,72,,9999999.0,,5491,,,4.0,,,,South Grand Prairie,dequinton,[],20201.0,DT,4038466.0,,31289.0,2fbafbc6-2236-44cf-8498-dc8b549161cf,#dequintonosborne-NFL-FA-78,
Louisville,,DAL,Geron,Geron Christian,,1996-09-10,877736.0,christian,28.0,,,"{'channel_id': '1113708834146250752', 'rookie_year': '2018'}",True,00-0034817,,,1732033214915.0,nfl,,Active,,79.0,"['OL', 'OT']",12575.0,Christian,geronchristian,1191FB705647,302,77,,9999999.0,,5027,,OL,7.0,,,,Trinity Catholic (FL),geron,[],19894.0,OL,3916414.0,,31044.0,ac8909fd-d860-4c28-884f-291ff7cd370e,#geronchristian-NFL-DAL-79,
Nebraska,,,Kenny,Kenny Bell,,1992-02-25,,bell,29.0,,,{'channel_id': '1116852808079900672'},True,00-0032113,,,1533697228439.0,nfl,,Inactive,540610.0,85.0,['WR'],10219.0,Bell,kennybell,,197,73,,9999999.0,,2465,,,7.0,,,,Fairview (CO),kenny,[],16922.0,WR,2514150.0,,28550.0,16b3f403-d14e-44f4-9046-0d8ede0687ce,#kennybell-NFL-FA-85,10538.0
UCLA,,LV,Atonio,Atonio Mafi,,2000-10-20,1128098.0,mafi,24.0,,,"{'channel_id': '1113708791087525888', 'rookie_year': '2023'}",True,,,,1682799327159.0,nfl,,Active,,56.0,['OL'],17287.0,Mafi,atoniomafi,1601F46D7F50,330,75,,9999999.0,,10987,,OL,2.0,,,,Junipero Serra (CA),atonio,[],,OL,,,,44b4ea1b-753e-431a-8afa-37445dbc412f,#atoniomafi-NFL-LV-56,
South Dakota State,,NO,Isaiah,Isaiah Stalbird,,2000-07-18,1114505.0,stalbird,25.0,,,"{'channel_id': '1113708682887065600', 'rookie_year': '2024'}",True,,,,1724983506662.0,nfl,2.0,Active,,44.0,['LB'],18111.0,Stalbird,isaiahstalbird,83A559786E2E,215,73,,9999999.0,,11893,,ROLB,1.0,,,,Kearney (NE),isaiah,[],,LB,,,,2cd70910-0574-11ef-b715-3db186b90a94,#isaiahstalbird-NFL-NO-44,
Samford,,,Michael,Michael Pierce,,1992-11-06,602833.0,pierce,32.0,,,"{'channel_id': '1113708870443757568', 'rookie_year': '2016'}",True,00-0032574,,,1741801515879.0,nfl,,Active,,58.0,['DL'],11313.0,Pierce,michaelpierce,2AF263444ABE,355,72,,9999999.0,NA,3681,,,9.0,Undisclosed,,,Daphne (AL),michael,[],18481.0,DT,2972144.0,,29759.0,9aa0b292-f4ad-4517-83e9-717567edec19,#michaelpierce-NFL-FA-58,
UCLA,,,Joshua,Joshua Kelley,,1997-11-20,878371.0,kelley,27.0,,,"{'channel_id': '1116853326210662400', 'rookie_year': '2020'}",True,,,,1739911512774.0,nfl,,Active,,25.0,['RB'],14494.0,Kelley,joshuakelley,B22F1F2E135D,212,71,,9999999.0,,7045,,,5.0,,,,Eastside (CA),joshua,[],21776.0,RB,3910544.0,,32782.0,62542e04-3c44-4b75-8165-be674c8be75f,#joshuakelley-NFL-FA-25,
Auburn,,,Casey,Casey Dunn,,1994-10-11,,dunn,27.0,,,,False,00-0034712,,,1598817325478.0,nfl,,Inactive,,55.0,['OL'],13339.0,Dunn,caseydunn,,292,76,,9999999.0,,5723,,,4.0,,,,Hewitt-Trussville (AL),casey,[],20636.0,C,3057534.0,,31721.0,bffc773e-0286-4c48-933f-17ccd9c805d6,#caseydunn-NFL-FA-55,
Boise State,,,John,John Hightower,,1996-05-31,1130582.0,hightower,27.0,,,{'channel_id': '1116853331575177216'},True,,,,1693321503490.0,nfl,,Active,,84.0,['WR'],14567.0,Hightower,johnhightower,,190,74,,9999999.0,,7086,,,3.0,,,,Riverdale Baptist (MD),john,[],21731.0,WR,4373673.0,,32838.0,58e217cd-53c0-40e7-b40b-62f53d246751,#johnhightower-NFL-FA-84,
William & Mary,,,Tre,Tre McBride,,1992-12-01,,mcbride,27.0,,,,False,00-0032123,,,1567279505039.0,nfl,,Inactive,594730.0,88.0,['WR'],10214.0,McBride,tremcbride,,210,"6'0""",,9999999.0,,2544,,,5.0,,,,Ola (GA),tre,[],17004.0,WR,2566041.0,,28633.0,24779156-67f5-45ac-a73e-09184d4d314a,#tremcbride-NFL-FA-88,10474.0
SMU,,,DeVere,DeVere Levelston,,2001-04-05,1214281.0,levelston,23.0,,,"{'channel_id': '1113708721424330752', 'rookie_year': '2024'}",True,,,,1734502831652.0,nfl,,Active,,,['DL'],18237.0,Levelston,deverelevelston,E999921ED1DC,281,75,,9999999.0,,11984,,,1.0,,,,DeSoto (TX),devere,[],,DE,,,,3860d600-0716-11ef-b2ed-133cc2fe2ea6,#deverelevelston-NFL-FA,
Auburn,,,Daren,Daren Bates,,1990-11-27,508560.0,bates,31.0,,,"{'channel_id': '1116852746343940096', 'injury_override_regular_2020_5': 'Active'}",True,00-0029794,,,1640465105137.0,nfl,,Active,,53.0,['LB'],9073.0,Bates,darenbates,,225,71,,9999999.0,,1563,,,9.0,,,,Olive Branch (MS),daren,[],15206.0,LB,16299.0,,27166.0,2c8e1238-0125-484e-b4f2-c0d08b5ef952,#darenbates-NFL-FA-53,
Clemson,,LAR,Tyler,Tyler Davis,,2000-11-01,1161681.0,davis,24.0,,,"{'channel_id': '1113708702952615936', 'rookie_year': '2024'}",True,,,,1733954434620.0,nfl,2.0,Active,,90.0,['DL'],,Davis,tylerdavis,AB9D80E2B348,300,74,,9999999.0,,11799,,NT,1.0,,,,Wekiva (FL),tyler,[],,DT,,,,4adfc559-1138-4476-a095-3bbaa7ba18b3,#tylerdavis-NFL-LAR-90,
Texas A&M,,WAS,Von,Von Miller,,1989-03-26,409742.0,miller,36.0,,,"{'channel_id': '1113708758741053441', 'rookie_year': '2011'}",True,00-0027940,,,1752718540484.0,nfl,1.0,Active,,24.0,"['DL', 'LB']",7421.0,Miller,vonmiller,8E967666C90E,245,75,,685.0,,871,,RDE,14.0,,,,DeSoto (TX),von,[],13022.0,LB,13976.0,,24789.0,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,#vonmiller-NFL-WAS-24,6500.0
Texas-El Paso,,,Kai,Kai Locksley,,1996-11-17,884292.0,locksley,25.0,,,{'channel_id': '1116853410088353792'},True,,,,,nfl,,Active,,0.0,['WR'],15536.0,Locksley,kailocksley,,202,75,,,,7616,,,1.0,,,,Gilman (MD),kai,[],,WR,,,,9b164aab-6d5e-4459-b479-d04438c9280a,#kailocksley-NFL-FA-0,
Washington,,,Azeem,Azeem Victor,,1995-09-19,,victor,26.0,,,{'channel_id': '1116853092961222656'},True,00-0034282,,,1535926530023.0,nfl,,Active,747913.0,43.0,['LB'],12487.0,Victor,azeemvictor,,231,75,,9999999.0,,5380,,,4.0,,,,Pomona,azeem,[],20041.0,OLB,3052184.0,,31186.0,7c256087-75e7-435c-8efc-5b46ad316e6e,#azeemvictor-NFL-FA-43,
Oklahoma,,JAX,Ethan,Ethan Downs,,2002-10-13,,downs,22.0,,,"{'channel_id': '1222742096037806080', 'rookie_year': '0'}",True,,,,,nfl,,Active,,96.0,['DL'],18677.0,Downs,ethandowns,493EDD672A505CD7,263,76,,9999999.0,,12902,,DL,0.0,,,,Weatherford (OK),ethan,[],,DE,,,,7a6204a0-2490-11f0-84cb-1f27379fd896,#ethandowns-NFL-JAX-96,
Florida State,,,Trey,Trey Marshall,,1996-02-13,824088.0,marshall,26.0,,,"{'channel_id': '1116853103153381376', 'injury_override_regular_2020_5': 'COV'}",True,00-0034111,,,1640893842656.0,nfl,,Active,,36.0,['DB'],12684.0,Marshall,treymarshall,,207,72,,9999999.0,,5442,,,4.0,,,,Columbia (FL),trey,[],20418.0,DB,3116602.0,,31381.0,bfdeb053-b503-4f35-968b-78d8a9997473,#treymarshall-NFL-FA-36,
Akron,,,Justin,Justin March-Lillard,,1993-07-05,602943.0,marchlillard,28.0,,,{'channel_id': '1116852823477190656'},True,00-0031999,,,1652131848758.0,nfl,,Active,602943.0,53.0,['LB'],10646.0,March-Lillard,justinmarchlillard,,222,72,,9999999.0,,2839,,,7.0,,,,Danville (IL),justin,[],17307.0,LB,2574282.0,,29098.0,c008f3d4-7141-4d58-aa63-cb86088b0c0b,#justinmarchlillard-NFL-FA-53,
James Madison,,,Marcus,Marcus Marshall,,1997-02-23,,marshall,24.0,,,{'channel_id': '1116853268803223552'},True, 00-0035209,,,1599603025587.0,nfl,,Inactive,877715.0,38.0,['RB'],13951.0,Marshall,marcusmarshall,,200,70,,9999999.0,,6548,,,3.0,,,,Millbrook (NC),marcus,[],21520.0,RB,3917814.0,,32395.0,b248e75c-d959-4fc4-8df5-87030f462951,#marcusmarshall-NFL-FA-38,
Alabama,,,J.C.,J.C. Hassenauer,,1995-09-15,835804.0,hassenauer,28.0,,,"{'channel_id': '1116853113186156544', 'rookie_year': '2018'}",True,00-0034142,,,1724440507983.0,nfl,,Active,,62.0,['OL'],13025.0,Hassenauer,jchassenauer,CB6F5E29E997,295,74,,9999999.0,,5503,,,6.0,,,,East Ridge (MN),jc,[],20231.0,C,3126353.0,,31342.0,b556dfd1-ed9d-45c3-9328-00236ddd54b1,#jchassenauer-NFL-FA-62,13534.0
Alabama,,,Kendall,Kendall Randolph,,1998-11-14,1060255.0,randolph,26.0,,,"{'channel_id': '1116852667642019840', 'rookie_year': '2023'}",True,,,,,nfl,,Active,,,['OL'],,Randolph,kendallrandolph,,300,76,,9999999.0,,11234,,,2.0,,,,Bob Jones (AL),kendall,[],,OL,,,,5841dee0-ea18-11ed-8d34-41182339b277,#kendallrandolph-NFL-FA,
,,,Player,Player Invalid,,,,invalid,,,,,False,,,,,nfl,,Inactive,,,['WR'],,Invalid,playerinvalid,,,,,,,11634,,,0.0,,,,,player,[],,WR,,,,,#playerinvalid-NFL-FA,
Cincinnati,,,Korey,Korey Cunningham,,1995-05-17,749092.0,cunningham,28.0,,,"{'channel_id': '1116853089756774400', 'injury_override_regular_2020_5': 'COV'}",True,00-0034687,,,1666136746369.0,nfl,,Active,,70.0,"['OL', 'OT']",13015.0,Cunningham,koreycunningham,,311,78,,9999999.0,,5349,,,5.0,,,,Montevallo (AL),korey,[],20047.0,T,3056899.0,,31224.0,afaf2f2c-06e2-4d7d-9d6e-1b9bc5a1c8ff,#koreycunningham-NFL-FA-70,13353.0
