competitions,news_updated,gsis_id,years_exp,last_name,weight,depth_chart_position,depth_chart_order,age,active,injury_notes,college,sportradar_id,first_name,practice_description,kalshi_id,player_id,stats_id,status,team_abbr,injury_body_part,metadata,search_last_name,birth_date,team_changed_at,birth_city,rotoworld_id,oddsjam_id,search_first_name,injury_start_date,espn_id,sport,height,opta_id,birth_state,team,injury_status,search_rank,fantasy_data_id,high_school,swish_id,position,hashtag,rotowire_id,number,birth_country,practice_participation,full_name,search_full_name,pandascore_id,fantasy_positions,yahoo_id,norm_name
[],,,3.0,Ball,214,,,27.0,False,,Wisconsin,e1156c37-6175-4a40-a4d1-8a5b77f9da28,Montee,,,1454,500684.0,Inactive,,,,ball,1990-12-05,,,7407.0,,montee,,15823.0,nfl,"5'10""",,,,,9999999.0,15036.0,,,RB,#monteeball-NFL-FA-31,,31.0,,,Montee Ball,monteeball,,['RB'],26681.0,montee ball
[],1724971205181.0,,4.0,McFarland,193,,,25.0,True,,Maryland,30487ab2-836d-4e4b-a46a-89e31b414374,Anthony,,,6878,,Active,,,"{'channel_id': '1116853311597707264', 'rookie_year': '2020'}",mcfarland,1999-03-04,,,,51A1C04762C2,anthony,,4241941.0,nfl,68,,,,,280.0,21854.0,DeMatha Catholic (MD),976428.0,RB,#anthonymcfarland-NFL-FA-16,14357.0,16.0,,,Anthony McFarland,anthonymcfarland,,['RB'],32794.0,anthony mcfarland
[],1571826924861.0,00-0034519,4.0,Jackson,242,,,27.0,True,,Jacksonville State,3eb1e32e-3f96-4613-b142-78f748db3c7b,Darius,,,5186,,Active,,,{'channel_id': '1116853067841536000'},jackson,1994-11-20,,,,,darius,,3057530.0,nfl,75,,,,,9999999.0,20146.0,McAdory,,DE,#dariusjackson-NFL-FA-0,12965.0,0.0,,,Darius Jackson,dariusjackson,,['DL'],31266.0,darius jackson
[],,,6.0,Renner,225,,,30.0,False,,North Carolina,85b834b5-c48b-42c0-a8a8-2d56190eecbc,Bryn,,,2007,498821.0,Inactive,,,,renner,1990-01-22,,,,,bryn,,17033.0,nfl,"6'3""",,,,,9999999.0,16282.0,West Springfield (VA),,QB,#brynrenner-NFL-FA-8,9681.0,8.0,,,Bryn Renner,brynrenner,,['QB'],27829.0,bryn renner
[],1663877729210.0,,1.0,Ragas,214,,,25.0,True,,Louisiana,3b4fbc3b-3481-4117-9b27-32fd31d02aef,Trey,,,7993,,Active,,Undisclosed,{'channel_id': '1116853448105525248'},ragas,1996-11-07,,,,,trey,,,nfl,70,,,,Questionable,292.0,,Archbishop Shaw (LA),924841.0,RB,#treyragas-NFL-FA-25,15463.0,25.0,,,Trey Ragas,treyragas,,['RB'],,trey ragas
[],1567194956421.0,00-0031897,7.0,Rawls,215,,,28.0,False,,Central Michigan,488c3707-26ee-4e1a-8742-494a06f77801,Thomas,,,2585,605730.0,Inactive,,,,rawls,1993-08-03,,,10420.0,,thomas,,2576237.0,nfl,69,,,,,9999999.0,17050.0,Flint Northern (MI),,RB,#thomasrawls-NFL-FA-34,10185.0,34.0,,,Thomas Rawls,thomasrawls,,['RB'],28714.0,thomas rawls
[],1754408423439.0,,0.0,Porter,185,,,23.0,True,,Miami (FL),b8708350-2307-11f0-b5cd-e3ccdf0c825a,Daryl,,6b4c3c2e-0ca7-44e1-9b4d-d8e97b85570c,12767,,Active,,,"{'channel_id': '1222047519366721536', 'rookie_year': '2025'}",porter,2002-02-03,,,,F764B1B454995177,daryl,,,nfl,70,,,PIT,,9999999.0,26516.0,American Heritage (FL),,DB,#darylporter-NFL-PIT-39,18470.0,39.0,,,Daryl Porter,darylporter,,['DB'],,daryl porter
[],1673920516567.0,,1.0,Price,210,,,23.0,True,,Florida International,c37a9020-d395-11ec-96a0-c3471a31202c,D'Vonte,,,8184,,Inactive,,,"{'channel_id': '1116853471597821952', 'source_id': 'd5b9f5f6-8dfd-4190-a681-063f61c34c56'}",price,1999-06-02,,,,,dvonte,,,nfl,73,,,,,9999999.0,,Charlotte (FL),1065845.0,RB,#dvonteprice-NFL-FA-27,15981.0,27.0,,,D'Vonte Price,dvonteprice,,['RB'],,dvonte price
[],1723679761999.0,,2.0,Akingbulu,300,,,26.0,True,,Fresno State,81ea2b10-10d1-11ed-a238-4319c8731db2,Alex,,,8918,,Inactive,,,"{'channel_id': '1113708698636677120', 'rookie_year': '2022'}",akingbulu,1997-12-28,,,,B682313DD098,alex,,,nfl,77,,,,,9999999.0,,Narbonne (CA),924037.0,OL,#alexakingbulu-NFL-FA-62,16638.0,62.0,,,Alex Akingbulu,alexakingbulu,,['OL'],,alex akingbulu
[],,,6.0,Skov,247,,,30.0,False,,Stanford,6a3ce9f1-9828-45e3-8b07-f7f38a6bc651,Shayne,,,2265,503199.0,Inactive,,,,skov,1990-07-09,,,,,shayne,,17251.0,nfl,"6'3""",,,,,9999999.0,16676.0,Trinity-Pawling (NY),,LB,#shayneskov-NFL-FA-46,9383.0,46.0,,,Shayne Skov,shayneskov,,['LB'],28070.0,shayne skov
[],,,1.0,Edmonds,210,,,24.0,True,,Arizona State,3f762750-0582-11ef-8a3f-a10723b4c9fe,Christopher,,d657e14a-7942-45b0-bec0-e478cf69181c,11916,,Active,,,"{'channel_id': '1113708838638350336', 'rookie_year': '2024'}",edmonds,2001-07-16,,,,0CA3F9A6A86B,christopher,,,nfl,74,,,CLE,,9999999.0,25363.0,Brookstone (GA),1184686.0,DB,#christopheredmonds-NFL-CLE-41,18289.0,41.0,,,Christopher Edmonds,christopheredmonds,,['DB'],,christopher edmonds
[],1624068940052.0,00-0033102,6.0,Aguayo,204,,,27.0,False,,Florida State,d7072e38-e5f5-4ac1-93cf-9a93f6333870,Roberto,,,3201,695244.0,Inactive,,,,aguayo,1994-05-17,,,11379.0,,roberto,,2978887.0,nfl,73,,,,,9999999.0,17962.0,Groveland South Lake (FL),,K,#robertoaguayo-NFL-FA-9,10878.0,9.0,,,Roberto Aguayo,robertoaguayo,,['K'],29293.0,roberto aguayo
[],1727896248727.0,00-0032107,10.0,Blackson,318,,,32.0,True,,Auburn,e9799059-f592-47e8-aab3-e2027fe7b148,Angelo,,,2405,593288.0,Active,,Undisclosed,"{'channel_id': '1113708828681072640', 'rookie_year': '2015'}",blackson,1992-11-14,,,,B1154C7BB8EB,angelo,,2574582.0,nfl,76,,,,Out,9999999.0,16861.0,Red Lion Christian Academy (DE),593288.0,DE,#angeloblackson-NFL-FA-90,10453.0,90.0,,,Angelo Blackson,angeloblackson,,['DL'],28488.0,angelo blackson
[],1682810124195.0,,2.0,Williamson,203,FS,2.0,25.0,True,,Stanford,1fc883fc-46f4-403d-aff6-7d6018d7a718,Kendall,,949bb75b-e2bf-44c1-bb3c-ee81d2f3fe81,11022,,Active,,,"{'channel_id': '1113708754773241856', 'rookie_year': '2023'}",williamson,2000-08-24,,,,46FB61B099B2,kendall,,,nfl,72,,,LAC,,9999999.0,24500.0,Brookwood (GA),1123528.0,DB,#kendallwilliamson-NFL-LAC-40,17415.0,40.0,,,Kendall Williamson,kendallwilliamson,,['DB'],,kendall williamson
[],,,2.0,Coe,282,,,24.0,True,,Auburn,67d2e7dd-e937-49d5-bf37-0efed947609f,Nick,,,6861,,Active,,,{'channel_id': '1116853310372970496'},coe,1997-08-12,,,,,nick,,4047458.0,nfl,77,,,,,9999999.0,21878.0,Asheboro (NC),,DE,#nickcoe-NFL-FA-97,14398.0,97.0,,,Nick Coe,nickcoe,,['DL'],33320.0,nick coe
[],,,5.0,Jenkins,210,,,27.0,True,,Jacksonville State,fa958bf2-a299-4b4f-8e69-ae47a389b921,Eli,,,4665,700808.0,Active,,,{'channel_id': '1116853002552999936'},jenkins,1994-08-07,,,,,eli,,2983314.0,nfl,74,,,,,9999999.0,19564.0,Parker (AL),,QB,#elijenkins-NFL-FA-0,,0.0,,,Eli Jenkins,elijenkins,,['QB'],30425.0,eli jenkins
[],1760541345796.0,00-0034829,7.0,Gesicki,245,TE,5.0,30.0,True,,Penn State,1012cbe0-7eba-4169-bfca-183a0204e1a7,Mike,,3989f9fc-babe-4598-9d4b-3746c5ab4e1f,4993,836152.0,Inactive,,Pectoral,"{'channel_id': '1113708803552997377', 'rookie_year': '2018'}",gesicki,1995-10-03,,,13104.0,4D872F6FD72B,mike,,3116164.0,nfl,78,,,CIN,IR,218.0,19853.0,Southern Regional (NJ),836152.0,TE,#mikegesicki-NFL-CIN-88,12764.0,88.0,,,Mike Gesicki,mikegesicki,,['TE'],31012.0,mike gesicki
[],,,1.0,Tafua,250,,,26.0,True,,Utah,5bd6eec0-d311-11ec-8b77-45b1765fd110,Mika,,,8805,,Active,,,{'channel_id': '1116853532411035648'},tafua,1996-11-30,,,,,mika,,,nfl,75,,,,,9999999.0,,Kamehameha (HI),1094610.0,DE,#mikatafua-NFL-FA-52,16369.0,52.0,,,Mika Tafua,mikatafua,,['DL'],,mika tafua
[],1756107353602.0,,1.0,Castles,250,,,25.0,True,,Tennessee,302dded0-072d-11ef-bb54-e981db140060,McCallan,,87c03f46-280b-4041-8137-da4b7fd28f3f,12070,,Active,,,"{'channel_id': '1113708714705055744', 'rookie_year': '2024'}",castles,1999-12-03,,,,DE4A77394D87,mccallan,,,nfl,76,,,,,455.0,,South Tahoe (CA),1127066.0,TE,#mccallancastles-NFL-FA-49,18195.0,49.0,,,McCallan Castles,mccallancastles,,['TE'],,mccallan castles
[],1724449511486.0,,4.0,Claybrooks,180,,,26.0,True,,Memphis,039d817f-17a4-471d-8949-197335dcd1ad,Chris,,,7138,,Active,,,"{'channel_id': '1116853336339906560', 'rookie_year': '2020'}",claybrooks,1997-07-17,,,,CE5F4EDC6CBE,chris,,4371737.0,nfl,69,,,,,9999999.0,22141.0,McGavock (TN),1130694.0,DB,#chrisclaybrooks-NFL-FA-6,14829.0,6.0,,,Chris Claybrooks,chrisclaybrooks,,['DB'],32893.0,chris claybrooks
[],,,5.0,Hill,180,,,28.0,True,,Eastern Washington,c1ad41f8-86b0-4801-94b9-027a276eaaa2,Shaq,,,4613,593407.0,Active,,,{'channel_id': '1116852994755788800'},hill,1993-05-12,,,,,shaq,,2565330.0,nfl,70,,,,,9999999.0,19503.0,Brookside Christian (CA),,WR,#shaqhill-NFL-FA-89,12331.0,89.0,,,Shaq Hill,shaqhill,,['WR'],30809.0,shaq hill
[],, 00-0035132,3.0,McNeil,310,,,26.0,True,,Louisville,8721884c-d136-4c87-ac7a-c61c035f1af2,Lukayus,,,6613,,Inactive,,,{'channel_id': '1116853279855214592'},mcneil,1995-10-13,,,,,lukayus,,3116658.0,nfl,77,,,,NA,9999999.0,21504.0,Decatur Central (IN),,OT,#lukayusmcneil-NFL-FA-67,,67.0,,,Lukayus McNeil,lukayusmcneil,,['OL'],32347.0,lukayus mcneil
[],,,12.0,Wheeler,245,,,35.0,False,,Georgia Tech,2869f710-b3d8-4acd-a901-d844dcf62845,Philip,,,191,,Inactive,,,,wheeler,1984-12-12,,,,,philip,,11327.0,nfl,"6'2""",,,,,9999999.0,4959.0,Shaw (GA),,LB,#philipwheeler-NFL-FA-57,5734.0,57.0,,,Philip Wheeler,philipwheeler,,['LB'],8870.0,philip wheeler
[],,,5.0,Madaris,207,,,28.0,True,,Michigan State,43d504d0-c5c6-4dbe-b15b-5b856919755d,Monty,,,4367,696173.0,Active,,,{'channel_id': '1116852957254516736'},madaris,1993-09-08,,,,,monty,,2979548.0,nfl,73,,,,,9999999.0,19224.0,Archbishop Moeller (OH),,WR,#montymadaris-NFL-FA-0,12323.0,0.0,,,Monty Madaris,montymadaris,,['WR'],30582.0,monty madaris
[],1757476234778.0,,4.0,Koonce,243,RDE,1.0,27.0,True,,Buffalo,83436be9-f646-4cb6-94e0-99a939298e3f,Malcolm,,d81c95b9-7425-4b9c-94c4-28d9a9908226,7676,,Active,,,"{'channel_id': '1113708770581573632', 'rookie_year': '2021'}",koonce,1998-06-06,,,,56F47D8A7E41,malcolm,,,nfl,75,,,LV,,537.0,22896.0,Archbishop Stepinac (NY),977254.0,DE,#malcolmkoonce-NFL-LV-51,15303.0,51.0,,,Malcolm Koonce,malcolmkoonce,,['DL'],,malcolm koonce
[],1563637825629.0,,3.0,Guerrier,184,,,,True,,Florida Tech,259fdebe-0372-4e76-b1d7-a80fbab76c85,Romell,,,6394,955363.0,Inactive,,,{'channel_id': '1116853243918417920'},guerrier,,,,,,romell,,4264340.0,nfl,70,,,,,9999999.0,21404.0,New Mexico Military,,WR,#romellguerrier-NFL-FA-0,14059.0,0.0,,,Romell Guerrier,romellguerrier,,['WR'],32193.0,romell guerrier
[],,,6.0,Bonnet,250,,,29.0,True,,North Dakota State,e69160cd-25eb-44ce-aeb5-e19a9a095943,Andrew,,,3572,,Active,,,{'channel_id': '1116852877151698944'},bonnet,1992-12-27,,,,,andrew,,2573098.0,nfl,75,,,,,9999999.0,18347.0,Underwood (IA),,FB,#andrewbonnet-NFL-FA-40,11726.0,40.0,,,Andrew Bonnet,andrewbonnet,,['RB'],29499.0,andrew bonnet
[],1752949810943.0,,0.0,Johnson,205,,,22.0,True,,South Dakota State,9ec3d420-250a-11f0-aaad-b190600d09cf,Amar,,8a99b1c8-37f9-48ea-b8b8-d653465cae34,12928,,Active,,,"{'channel_id': '1222968591582756864', 'rookie_year': '2025'}",johnson,2003-01-31,,,,4FE7D6947E8B3683,amar,,,nfl,70,,,LAC,,647.0,26493.0,Chaminade College Prep (CA),,RB,#amarjohnson-NFL-LAC-34,,34.0,,,Amar Johnson,amarjohnson,,['RB'],,amar johnson
[],1696963536043.0,,3.0,Dorn,205,,,25.0,True,,North Carolina,e11eff18-b567-47c2-99e6-f4c6bc3d10c3,Myles,,,7366,,Inactive,,,{'channel_id': '1116853376299040768'},dorn,1998-06-25,,,,,myles,,4037511.0,nfl,74,,,,,9999999.0,22353.0,Vance (NC),910836.0,DB,#mylesdorn-NFL-FA-35,14598.0,35.0,,,Myles Dorn,mylesdorn,,['DB'],33029.0,myles dorn
[],1630472755798.0,,1.0,Harrington,250,,,24.0,True,,Stanford,ba7bb51e-eb93-457e-91b1-5e44fc352206,Scooter,,,7848,,Active,,,{'channel_id': '1116853422654488576'},harrington,1997-09-23,,,,,scooter,,,nfl,77,,,,,,,Greenwich (CT),923766.0,TE,#scooterharrington-NFL-FA-0,15722.0,0.0,,,Scooter Harrington,scooterharrington,,['TE'],,scooter harrington
[],1683235512839.0, 00-0034396,5.0,Carter,225,,,28.0,True,,Maryland,829c836e-8040-48ca-aa20-5ad24f0ff37f,Jermaine,,,5099,745790.0,Active,,,{'channel_id': '1116853055665471488'},carter,1995-01-14,,,13272.0,,jermaine,,3053047.0,nfl,73,,,,,9999999.0,19964.0,Friendship Collegiate Academy (DC),745790.0,LB,#jermainecarter-NFL-FA-49,12988.0,49.0,,,Jermaine Carter,jermainecarter,,['LB'],31131.0,jermaine carter
[],1756338625037.0,,1.0,Yassmin,251,,,26.0,True,,Utah,fa010450-0730-11ef-b596-d7ce21494f1f,Thomas,,03d0b003-a275-49f5-b7b4-55216be503a2,12113,,Active,,,"{'channel_id': '1113708829524127744', 'rookie_year': '2024'}",yassmin,1999-10-21,,,,D0D00BDA9BA1,thomas,,,nfl,77,,,LAC,,662.0,25395.0,Scots College (GBR),1107326.0,TE,#thomasyassmin-NFL-LAC-49,18298.0,49.0,,,Thomas Yassmin,thomasyassmin,,['TE'],,thomas yassmin
[],1692654009564.0,,1.0,Witherstone,193,,,23.0,True,,Merrimack,1513b780-ec3c-11ed-aeaf-cb0dc6206dc5,Anthony,,,11316,,Inactive,,Toe,{'channel_id': '1116852675690889216'},witherstone,1999-11-27,,,,,anthony,,,nfl,74,,,,Questionable,9999999.0,,Bishop Hendricken (RI),1072412.0,CB,#anthonywitherstone-NFL-FA-42,17552.0,42.0,,,Anthony Witherstone,anthonywitherstone,,['DB'],,anthony witherstone
[],1760978404263.0,00-0031364,11.0,Clowney,266,RDE,2.0,32.0,True,,South Carolina,016d31ec-9b32-47e2-801b-9724c0a30f62,Jadeveon,,9a9df8e1-2481-4add-857d-cdc74901771d,1947,,Active,,,"{'channel_id': '1113708880543641601', 'rookie_year': '2014'}",clowney,1993-02-14,,,8375.0,EA2A7E960ADD,jadeveon,,16734.0,nfl,77,,,DAL,,891.0,16194.0,South Pointe (SC),604912.0,DE,#jadeveonclowney-NFL-DAL-42,9243.0,42.0,,,Jadeveon Clowney,jadeveonclowney,,"['DL', 'LB']",27529.0,jadeveon clowney
[],1736541344926.0,,2.0,Johnson,198,SS,2.0,23.0,True,,Texas A&M,078c2a41-ec84-4425-b64e-8d92cee16305,Antonio,,37efc8cb-e890-4296-a2e2-9987e304ab6d,10974,,Active,,,"{'channel_id': '1113708887954976768', 'rookie_year': '2023'}",johnson,2001-10-29,,,,0F65F197BBB3,antonio,,,nfl,74,,,JAX,,9999999.0,24091.0,East St. Louis (IL),1214340.0,DB,#antoniojohnson-NFL-JAX-26,17369.0,26.0,,,Antonio Johnson,antoniojohnson,,['DB'],,antonio johnson
[],,,1.0,Faulk,210,,,,True,,Delta State,dc8a99c0-d309-11ec-8b77-45b1765fd110,Junior,,,8797,,Active,,,"{'channel_id': '1116853531379236864', 'years_exp_shift': '1'}",faulk,,,,,,junior,,,nfl,72,,,,,9999999.0,,Salem (MS),1343285.0,CB,#juniorfaulk-NFL-FA-0,,0.0,,,Junior Faulk,juniorfaulk,,['DB'],,junior faulk
[],,,2.0,Woodworth,286,,,24.0,True,,North Texas,6405311e-a6c7-4c58-a647-63e22c449f0f,Elex,,,7275,,Active,,,{'channel_id': '1116853360448765952'},woodworth,1997-03-16,,,,,elex,,,nfl,76,,,,,9999999.0,22272.0,Horn (TX),,C,#elexwoodworth-NFL-FA-77,14856.0,77.0,,,Elex Woodworth,elexwoodworth,,['OL'],33169.0,elex woodworth
[],1584570324965.0,00-0031719,7.0,Hull,232,,,30.0,False,,Penn State,a333a955-16bf-4157-bc86-a6919ce9edf8,Mike,,,2579,560296.0,Inactive,,,,hull,1991-05-25,,,,,mike,,2515545.0,nfl,72,,,,,9999999.0,17044.0,Canon-McMillan (PA),,LB,#mikehull-NFL-FA-45,10373.0,45.0,,,Mike Hull,mikehull,,['LB'],28908.0,mike hull
[],1745710827492.0,,0.0,Bruener,227,LILB,3.0,24.0,True,,Washington,5d19be5f-da33-4d86-b910-06e4ccd7f0c7,Carson,,bec9bf1a-ccef-4cc9-bd1c-43eae166ea38,12733,,Active,,,"{'channel_id': '1222002232547868672', 'rookie_year': '2025'}",bruener,2001-06-05,,,,EDEB6AF4DB6CE9CB,carson,,,nfl,73,,,PIT,,694.0,26137.0,Redmond (WA),,LB,#carsonbruener-NFL-PIT-44,18735.0,44.0,,,Carson Bruener,carsonbruener,,['LB'],,carson bruener
[],1630516259746.0,,2.0,Johnson,230,,,25.0,True,,Pittsburgh,f21aecce-d8e5-4a11-9ade-9307e55952a2,Kylan,,,7489,,Active,,,{'channel_id': '1116853397878734848'},johnson,1996-12-23,,,,,kylan,,3915107.0,nfl,74,,,,,9999999.0,22463.0,Skyline (TX),,LB,#kylanjohnson-NFL-FA-0,14891.0,0.0,,,Kylan Johnson,kylanjohnson,,['LB'],33238.0,kylan johnson
[],1523666101437.0,,5.0,Thomas,188,,,26.0,False,,Temple,f7be29e7-2dcb-4e2b-9bba-e020634c8bb6,Jahad,,,4576,749161.0,Inactive,,,,thomas,1995-11-06,,,,,jahad,,3051315.0,nfl,70,,,,,9999999.0,19463.0,Elizabeth (NJ),,RB,#jahadthomas-NFL-FA-37,11775.0,37.0,,,Jahad Thomas,jahadthomas,,['RB'],30790.0,jahad thomas
[],,,7.0,Taylor,228,,,30.0,False,,Richmond,bea4b40e-a963-4e48-97b1-8e3ac61c0624,Cooper,,,1497,,Inactive,,,,taylor,1990-04-14,,,,,cooper,,15895.0,nfl,"6'4""",,,,,9999999.0,15095.0,Marist (GA),,SS,#coopertaylor-NFL-FA-30,8920.0,30.0,,,Cooper Taylor,coopertaylor,,['DB'],26775.0,cooper taylor
[],1681767946527.0,00-0034394,6.0,Brown,296,,,28.0,True,,Virginia,0df7834e-6373-4f30-9935-5c05d28e752d,Andrew,,,5077,,Active,,,"{'channel_id': '1116853053308272640', 'rookie_year': '2018'}",brown,1995-12-30,,,,AB17E73FC51C,andrew,,3116761.0,nfl,75,,,,,9999999.0,19966.0,Oscar Smith (VA),820876.0,DT,#andrewbrown-NFL-FA-94,12865.0,94.0,,,Andrew Brown,andrewbrown,,['DL'],31128.0,andrew brown
[],1561583717685.0,00-0031569,7.0,Langford,211,,,30.0,False,,Michigan State,6512b90e-d6b3-4719-bb0c-a75f97673f37,Jeremy,,,2411,557370.0,Inactive,,,,langford,1991-12-06,,,10473.0,,jeremy,,2515416.0,nfl,72,,,,,9999999.0,16867.0,John Glenn (MI),,RB,#jeremylangford-NFL-FA-43,10186.0,43.0,,,Jeremy Langford,jeremylangford,,['RB'],28494.0,jeremy langford
[],1753748418267.0,,3.0,Neal,340,OL,,25.0,True,,Alabama,62ac4570-abad-47b2-9d0d-8cb2e9d9c9e3,Evan,,905585ee-6352-46c8-8639-2b7226054a2b,8443,,Active,,,"{'channel_id': '1113708676171984896', 'rookie_year': '2022'}",neal,2000-09-19,,,,3B8D76C2E58E,evan,,,nfl,79,,,NYG,,9999999.0,23265.0,IMG Academy (FL),1160370.0,OL,#evanneal-NFL-NYG-73,15844.0,73.0,,,Evan Neal,evanneal,,['OL'],,evan neal
[],,,1.0,Jordan,255,,,24.0,True,,Michigan State,810edb00-e115-11ec-ab0f-572872c6fda1,Drew,,,8911,,Active,,,"{'channel_id': '1116853549070811136', 'years_exp_shift': '1'}",jordan,1998-11-11,,,,,drew,,,nfl,75,,,,,9999999.0,,North Gwinnett (GA),1056978.0,DE,#drewjordan-NFL-FA-0,16632.0,0.0,,,Drew Jordan,drewjordan,,['DL'],,drew jordan
[],1761090919858.0,,5.0,Rozeboom,230,RILB,1.0,28.0,True,,South Dakota State,49abd11f-fe2b-4d15-99ed-f316d2ec67e1,Christian,,ae840050-cb0d-4206-b7f4-89587ef6c12a,7346,,Active,,,"{'channel_id': '1113708702864535552', 'rookie_year': '2020'}",rozeboom,1997-01-30,,,,EEDD53783FF1,christian,,3909013.0,nfl,74,,,CAR,,453.0,22334.0,Soiux Center (IA),874332.0,LB,#christianrozeboom-NFL-CAR-56,15090.0,56.0,,,Christian Rozeboom,christianrozeboom,,['LB'],33261.0,christian rozeboom
[],1761333934310.0,00-0029562,13.0,David,233,LILB,1.0,35.0,True,,Nebraska,9a612961-9fdf-47d0-b7ca-32b55adb1f61,Lavonte,,5ad051a7-2821-4edc-8587-09bd83293aff,1192,,Active,,,"{'channel_id': '1113708731599712256', 'rookie_year': '2012'}",david,1990-01-23,,,7539.0,BE2132AD7E8C,lavonte,,14985.0,nfl,73,,,TB,,292.0,14375.0,Northwestern (FL),540618.0,LB,#lavontedavid-NFL-TB-54,8184.0,54.0,,,Lavonte David,lavontedavid,,['LB'],25768.0,lavonte david
[],, 00-0035348,3.0,Thomas,315,,,26.0,True,,Mississippi State,6196fbdb-f9fb-4766-b611-c1875f8f6236,Cory,,,6599,,Active,,,{'channel_id': '1116853277829365760'},thomas,1995-08-02,,,,,cory,,3115478.0,nfl,78,,,,,9999999.0,21532.0,McAdory,,DT,#corythomas-NFL-FA-48,14283.0,48.0,,,Cory Thomas,corythomas,,['DL'],32445.0,cory thomas
[],1741418752564.0,00-0034184,7.0,Edwards,238,,,29.0,True,,Rutgers,3ffc3993-461e-4477-9def-c9633b7feac1,Gus,,,5248,739799.0,Active,,,"{'channel_id': '1113708689996410880', 'rookie_year': '2018'}",edwards,1995-04-13,,,13606.0,8C58863A1CC2,gus,,3051926.0,nfl,73,,,,,104.0,20239.0,Tottenville (NY),739799.0,RB,#gusedwards-NFL-FA-4,13123.0,4.0,,,Gus Edwards,gusedwards,,['RB'],31424.0,gus edwards
[],,,1.0,Brooks,204,,,22.0,True,,Tulane,567dfca0-eab9-11ed-a2dc-af2efc11d0db,Larry,,,11246,,Active,,,{'channel_id': '1116852668367634432'},brooks,2000-09-30,,,,,larry,,,nfl,72,,,,,9999999.0,,Kennedale (TX),1120730.0,DB,#larrybrooks-NFL-FA-40,16984.0,40.0,,,Larry Brooks,larrybrooks,,['DB'],,larry brooks
[],1661902852441.0,00-0031893,9.0,Davis,309,,,32.0,True,,Idaho,d4b7a6b6-9ad3-4bc9-b781-dc09e9a5ba01,Jesse,,,3017,,Active,,,"{'channel_id': '1116852829558931456', 'rookie_year': '2015'}",davis,1991-09-15,,,,AF2A26685632,jesse,,2517316.0,nfl,78,,,,,9999999.0,17566.0,Asotin (WA),562438.0,OL,#jessedavis-NFL-FA-65,10802.0,65.0,,,Jesse Davis,jessedavis,,"['OG', 'OL']",28709.0,jesse davis
[],1761072918302.0,,1.0,Franklin,180,SWR,2.0,22.0,True,,Oregon,765dffd8-8112-4078-86a1-924ccebf1069,Troy,,f6ee99f8-11d7-4cce-a2a9-dd1aeb7c0623,11627,,Active,,,"{'channel_id': '1113708825753448448', 'rookie_year': '2024'}",franklin,2003-02-06,,,,63B7DC65FD9D,troy,,,nfl,75,,,DEN,,247.0,24973.0,Menlo-Atherton (CA),1286176.0,WR,#troyfranklin-NFL-DEN-11,17719.0,11.0,,,Troy Franklin,troyfranklin,,['WR'],,troy franklin
[],,,0.0,Mascarenas-Arnold,227,ROLB,2.0,23.0,True,,USC,bbfced90-29da-11f0-995e-19a112062a09,Easton,,de78fe9a-ff24-41e6-8067-e50be3a9d02c,13165,,Active,,,"{'channel_id': '1225188147491516416', 'rookie_year': '2025'}",mascarenasarnold,2002-09-13,,,,9DE44E22306157FC,easton,,,nfl,71,,,CLE,,695.0,26644.0,Mission Viejo (CA),,LB,#eastonmascarenasarnold-NFL-CLE-42,19045.0,42.0,,,Easton Mascarenas-Arnold,eastonmascarenasarnold,,['LB'],,easton mascarenasarnold
[],1728229829290.0,00-0033995,8.0,Dunn,300,,,31.0,True,,Maryland,c5ae93f5-f293-4e9f-89a0-6d8bda64ee1e,Michael,,75d34cf5-2cbb-4973-83fb-cb59d903d1ae,4753,,Active,,,"{'channel_id': '1113708842207703040', 'rookie_year': '2017'}",dunn,1994-08-28,,,,68AA34AFD8CC,michael,,2976213.0,nfl,77,,,,,9999999.0,19672.0,Whitman (MD),695780.0,OG,#michaeldunn-NFL-FA-65,12290.0,65.0,,,Michael Dunn,michaeldunn,,"['OG', 'OL']",30902.0,michael dunn
[],1535826901651.0,00-0031232,6.0,Nelson,175,,,30.0,False,,Arizona State,87dd051c-c8c0-4c96-bec7-d342f5ba4797,Robert,,,1909,499468.0,Inactive,,,,nelson,1990-02-16,,,,,robert,,17416.0,nfl,"5'9""",,,,,9999999.0,16137.0,North Gwinnett (FL),,CB,#robertnelson-NFL-FA-36,9952.0,36.0,,,Robert Nelson,robertnelson,,['DB'],28237.0,robert nelson
[],,,8.0,Ihenacho,207,,,31.0,False,,San Jose State,81fed5e8-2a1a-4f77-904e-78912a4a91bb,Duke,,,1278,406295.0,Injured Reserve,,,,ihenacho,1989-06-16,,,,,duke,,15190.0,nfl,"6'1""",,,,,9999999.0,14722.0,Serra (CA),,SS,#dukeihenacho-NFL-FA-23,8428.0,23.0,,,Duke Ihenacho,dukeihenacho,,['DB'],25979.0,duke ihenacho
[],,,5.0,Pirsig,325,,,28.0,True,,Minnesota,c6fe7592-e8b4-4add-b4bf-57293e56e7b4,Jonah,,,4711,,Active,,,{'channel_id': '1116853010849333248'},pirsig,1993-05-04,,,,,jonah,,2970718.0,nfl,81,,,,,9999999.0,19618.0,Blue Earth Area (MN),,OT,#jonahpirsig-NFL-FA-76,,76.0,,,Jonah Pirsig,jonahpirsig,,['OL'],30755.0,jonah pirsig
